make,model,year,drive,transmission,vclass,fe_score,cylinders,displ,mpg_city,mpg_hwy,mpg_combined,bbl_annual,co2,fuel_cost,fuel_save
GMC,Terrain AWD,2015,All-Wheel Drive,Automatic 6-spd,Small Sport Utility Vehicle 4WD,4,6,3.6,15.9033,23,18.6686,17.337486,468,2000,-2000
GMC,Terrain FWD,2015,Front-Wheel Drive,Automatic 6-spd,Small Sport Utility Vehicle 2WD,6,4,2.4,22.3062,32.0502,25.8416,12.657024,344,1450,750
GMC,Terrain FWD,2015,Front-Wheel Drive,Automatic 6-spd,Small Sport Utility Vehicle 2WD,6,4,2.4,22.3062,32.0502,25.8416,12.657024,344,1450,750
GMC,Terrain FWD,2015,Front-Wheel Drive,Automatic 6-spd,Small Sport Utility Vehicle 2WD,5,6,3.6,16.5871,24,19.5158,16.4805,444,1900,-1500
GMC,Yukon C1500 2WD,2015,Rear-Wheel Drive,Automatic 6-spd,Standard Sport Utility Vehicle 2WD,4,8,6.2,14.6028,20.8459,16.8774,19.381068,527,2250,-3250
GMC,Yukon C1500 2WD,2015,Rear-Wheel Drive,Automatic 6-spd,Standard Sport Utility Vehicle 2WD,4,8,5.3,15.8271,23.22,18.4739,18.304342,481,2100,-2500
GMC,Yukon C1500 2WD,2015,Rear-Wheel Drive,Automatic 6-spd,Standard Sport Utility Vehicle 2WD,4,8,5.3,15.8271,23.22,18.4739,18.304342,481,2100,-2500
GMC,Yukon C1500 2WD,2015,Rear-Wheel Drive,Automatic 8-spd,Standard Sport Utility Vehicle 2WD,4,8,6.2,14.9098,21.6856,17.3492,19.381068,511,2250,-3250
GMC,Yukon C1500 XL 2WD,2015,Rear-Wheel Drive,Automatic 6-spd,Standard Sport Utility Vehicle 2WD,4,8,6.2,14.6028,20.8459,16.8774,19.381068,527,2250,-3250
GMC,Yukon C1500 XL 2WD,2015,Rear-Wheel Drive,Automatic 6-spd,Standard Sport Utility Vehicle 2WD,4,8,5.3,15.8271,23.22,18.4739,18.304342,481,2100,-2500
GMC,Yukon C1500 XL 2WD,2015,Rear-Wheel Drive,Automatic 6-spd,Standard Sport Utility Vehicle 2WD,4,8,5.3,15.8271,23.22,18.4739,18.304342,481,2100,-2500
GMC,Yukon C1500 XL 2WD,2015,Rear-Wheel Drive,Automatic 8-spd,Standard Sport Utility Vehicle 2WD,4,8,6.2,14.9098,21.6856,17.3492,19.381068,511,2250,-3250
GMC,Yukon K1500 4WD,2015,4-Wheel Drive,Automatic 6-spd,Standard Sport Utility Vehicle 4WD,3,8,6.2,14,20.6356,16,20.589638,555,2400,-4000
GMC,Yukon K1500 4WD,2015,4-Wheel Drive,Automatic 6-spd,Standard Sport Utility Vehicle 4WD,4,8,5.3,15.522,21.8254,17.8407,18.304342,498,2100,-2500
GMC,Yukon K1500 4WD,2015,4-Wheel Drive,Automatic 6-spd,Standard Sport Utility Vehicle 4WD,4,8,5.3,15.522,21.8254,17.8407,18.304342,498,2100,-2500
GMC,Yukon K1500 4WD,2015,4-Wheel Drive,Automatic 8-spd,Standard Sport Utility Vehicle 4WD,4,8,6.2,14.7564,21.126,17.0728,19.381068,521,2250,-3250
GMC,Yukon K1500 XL 4WD,2015,4-Wheel Drive,Automatic 6-spd,Standard Sport Utility Vehicle 4WD,3,8,6.2,13.9865,20.0736,16.1967,20.589638,548,2400,-4000
GMC,Yukon K1500 XL 4WD,2015,4-Wheel Drive,Automatic 6-spd,Standard Sport Utility Vehicle 4WD,4,8,5.3,15.2927,21.7555,17.6525,18.304342,503,2100,-2500
GMC,Yukon K1500 XL 4WD,2015,4-Wheel Drive,Automatic 6-spd,Standard Sport Utility Vehicle 4WD,4,8,5.3,15.2927,21.7555,17.6525,18.304342,503,2100,-2500
GMC,Yukon K1500 XL 4WD,2015,4-Wheel Drive,Automatic 8-spd,Standard Sport Utility Vehicle 4WD,3,8,6.2,14.3721,20.0743,16.4785,20.589638,537,2400,-4000
Honda,Accord,2015,Front-Wheel Drive,Manual 6-spd,Midsize Cars,7,4,2.4,23.5815,34.4103,27.4719,12.19557,324,1400,1000
Honda,Accord,2015,Front-Wheel Drive,Automatic (variable gear ratios),Midsize Cars,8,4,2.4,26.9209,36.452,30.5109,10.613442,292,1250,1750
Honda,Accord,2015,Front-Wheel Drive,Auto(AV-S7),Midsize Cars,7,4,2.4,26.1067,34.9592,29.4642,11.360558,302,1300,1500
Honda,Accord,2015,Front-Wheel Drive,Manual 6-spd,Midsize Cars,5,6,3.5,18.1326,28.0231,21.5562,14.964294,413,1750,-750
Honda,Accord,2015,Front-Wheel Drive,Automatic 6-spd,Midsize Cars,6,6,3.5,21.2847,34.3964,25.6918,12.657024,346,1450,750
Honda,Accord,2015,Front-Wheel Drive,Automatic (S6),Midsize Cars,6,6,3.5,20.5858,32.0491,24.5348,13.1844,362,1550,250
Honda,Accord Hybrid,2015,Front-Wheel Drive,Automatic (variable gear ratios),Midsize Cars,10,4,2,49.8291,44.6276,47.3459,7.009706,188,800,4000
Honda,Civic,2015,Front-Wheel Drive,Automatic (variable gear ratios),Compact Cars,8,4,1.8,29.722,38.7084,33.1893,9.976196,267,1150,2250
Honda,Civic,2015,Front-Wheel Drive,Auto(AV-S7),Compact Cars,8,4,1.8,29.3509,38.1817,32.7605,9.976196,271,1150,2250
Honda,Civic,2015,Front-Wheel Drive,Manual 5-spd,Compact Cars,8,4,1.8,27.8438,36.0976,31.0373,10.613442,285,1250,1750
Honda,Civic,2015,Front-Wheel Drive,Manual 6-spd,Compact Cars,6,4,2.4,21.9,30.9,25.2034,13.1844,352,1750,-750
Honda,Civic HF,2015,Front-Wheel Drive,Automatic (variable gear ratios),Compact Cars,8,4,1.8,31.1849,41.3534,35.0649,9.404872,253,1100,2500
Honda,Civic Hybrid,2015,Front-Wheel Drive,Automatic (variable gear ratios),Compact Cars,10,4,1.5,44.3164,46.6945,45.3559,7.317342,196,850,3750
Honda,Civic Natural Gas,2015,Front-Wheel Drive,Automatic 5-spd,Compact Cars,8,4,1.8,26.6826,37.9706,30.8034,0.059892,218,1050,2750
Honda,Crosstour 2WD,2015,Front-Wheel Drive,Automatic 5-spd,Small Sport Utility Vehicle 2WD,6,4,2.4,21.7977,30.8607,25.117,13.1844,354,1550,250
Honda,Crosstour 2WD,2015,Front-Wheel Drive,Automatic (S6),Small Sport Utility Vehicle 2WD,5,6,3.5,19.8102,29.7696,23.3211,14.327048,382,1650,-250
Honda,Crosstour 4WD,2015,All-Wheel Drive,Automatic (S6),Small Sport Utility Vehicle 4WD,5,6,3.5,18.7687,27.7832,21.9776,14.964294,405,1750,-750
Honda,CR-V 2WD,2015,Front-Wheel Drive,Automatic (variable gear ratios),Small Sport Utility Vehicle 2WD,7,4,2.4,26.7183,33.6825,29.4593,11.360558,302,1300,1500
Honda,CR-V 4WD,2015,All-Wheel Drive,Automatic (variable gear ratios),Small Sport Utility Vehicle 4WD,7,4,2.4,25.8309,32.5763,28.4851,11.75609,313,1350,1250
Honda,CR-Z,2015,Front-Wheel Drive,Auto(AV-S7),Two Seaters,9,4,1.5,35.9031,39.003,37.2348,8.89947,238,1050,2750
Honda,CR-Z,2015,Front-Wheel Drive,Manual 6-spd,Two Seaters,8,4,1.5,31.1312,38.3373,34.0077,9.690534,261,1100,2500
Honda,Fit,2015,Front-Wheel Drive,Auto(AV-S7),Small Station Wagons,8,4,1.5,32.289,38,34.8179,9.404872,256,1100,2500
Honda,Fit,2015,Front-Wheel Drive,Manual 6-spd,Small Station Wagons,8,4,1.5,28.9711,36.8297,32.0484,10.283832,277,1200,2000
Honda,Fit,2015,Front-Wheel Drive,Automatic (variable gear ratios),Small Station Wagons,8,4,1.5,33,41.0912,36,9.141184,247,1050,2750
Honda,Odyssey,2015,Front-Wheel Drive,Automatic 6-spd,Minivan - 2WD,5,6,3.5,19.067,27.7145,22.1815,14.964294,402,1750,-750
Honda,Pilot 2WD,2015,Front-Wheel Drive,Automatic 5-spd,Small Sport Utility Vehicle 2WD,5,6,3.5,17.7423,25.3707,20.5186,15.689436,432,1800,-1000
Honda,Pilot 4WD,2015,All-Wheel Drive,Automatic 5-spd,Small Sport Utility Vehicle 4WD,5,6,3.5,17.2517,24.3597,19.8594,16.4805,446,1900,-1500
Hyundai,Accent,2015,Front-Wheel Drive,Automatic (S6),Compact Cars,7,4,1.6,26.417,37.4455,30.4531,10.987,291,1300,1500
Hyundai,Accent,2015,Front-Wheel Drive,Manual 6-spd,Compact Cars,8,4,1.6,27.3877,37.6852,31.2275,10.613442,280,1250,1750
Hyundai,Azera,2015,Front-Wheel Drive,Automatic (S6),Large Cars,5,6,3.3,19.6619,28.8121,22.9403,14.327048,389,1650,-250
Hyundai,Azera Limited,2015,Front-Wheel Drive,Automatic (S6),Large Cars,5,6,3.3,18.918,28.2637,22.225,14.964294,403,1750,-750
Hyundai,Elantra,2015,Front-Wheel Drive,Automatic (S6),Midsize Cars,7,4,2,24.2011,34.9358,28.0844,11.75609,314,1350,1250
Hyundai,Elantra,2015,Front-Wheel Drive,Manual 6-spd,Midsize Cars,7,4,2,24.118,33.6676,27.6468,11.75609,319,1350,1250
Hyundai,Elantra,2015,Front-Wheel Drive,Automatic (S6),Midsize Cars,8,4,1.8,27.6991,37.9001,31.5163,10.283832,281,1200,2000
Hyundai,Elantra,2015,Front-Wheel Drive,Manual 6-spd,Midsize Cars,8,4,1.8,26.6835,37.3364,30.6142,10.613442,286,1250,1750
Hyundai,Elantra Coupe,2015,Front-Wheel Drive,Automatic (S6),Midsize Cars,7,4,2,23.902,34.4901,27.7332,11.75609,318,1350,1250
Hyundai,Elantra Coupe,2015,Front-Wheel Drive,Manual 6-spd,Midsize Cars,7,4,2,23.5414,33.5515,27.1922,12.19557,324,1400,1000
Hyundai,Elantra GT,2015,Front-Wheel Drive,Automatic (S6),Midsize Cars,7,4,2,24.1385,32.7457,27.3766,12.19557,324,1400,1000
Hyundai,Elantra GT,2015,Front-Wheel Drive,Manual 6-spd,Midsize Cars,7,4,2,24.0088,33.533,27.5271,11.75609,323,1350,1250
Hyundai,Elantra Limited,2015,Front-Wheel Drive,Automatic (S6),Midsize Cars,8,4,1.8,27.1486,36.7324,30.7601,10.613442,290,1250,1750
Hyundai,Equus,2015,Rear-Wheel Drive,Automatic 8-spd,Large Cars,4,8,5,14.9098,23.0111,17.7166,18.304342,502,2450,-4250
Hyundai,Genesis AWD,2015,All-Wheel Drive,Automatic 8-spd,Large Cars,4,6,3.8,16.3595,25.0247,19.3791,17.337486,459,2000,-2000
Hyundai,Genesis Coupe,2015,Rear-Wheel Drive,Automatic (S8),Subcompact Cars,4,6,3.8,16.1238,24.6348,19.092,17.337486,458,2350,-3750
Hyundai,Genesis Coupe,2015,Rear-Wheel Drive,Manual 6-spd,Subcompact Cars,4,6,3.8,16.3512,23.7288,19.0111,17.337486,460,2350,-3750
Hyundai,Genesis RWD,2015,Rear-Wheel Drive,Automatic 8-spd,Large Cars,5,6,3.8,18.0952,28.538,21.6622,14.964294,409,1750,-750
Hyundai,Genesis RWD,2015,Rear-Wheel Drive,Automatic 8-spd,Large Cars,4,8,5,14.7564,23.0807,17.6153,18.304342,503,2450,-4250
Hyundai,Santa Fe AWD,2015,All-Wheel Drive,Automatic (S6),Small Sport Utility Vehicle 4WD,5,6,3.3,17.6706,23.5881,19.9193,16.4805,445,1900,-1500
Hyundai,Santa Fe FWD,2015,Front-Wheel Drive,Automatic (S6),Small Sport Utility Vehicle 2WD,5,6,3.3,17.9541,24.8196,20.5067,15.689436,432,1800,-1000
Hyundai,Santa Fe Sport AWD,2015,All-Wheel Drive,Automatic (S6),Small Sport Utility Vehicle 4WD,5,4,2.4,18.8433,25.1631,21.2444,15.689436,413,1800,-1000
Hyundai,Santa Fe Sport AWD,2015,All-Wheel Drive,Automatic (S6),Small Sport Utility Vehicle 4WD,5,4,2,18.2167,24.252,20.514,15.689436,427,1800,-1000
Hyundai,Santa Fe Sport FWD,2015,Front-Wheel Drive,Automatic (S6),Small Sport Utility Vehicle 2WD,5,4,2.4,20.1804,27.0268,22.7768,14.327048,385,1650,-250
Hyundai,Santa Fe Sport FWD,2015,Front-Wheel Drive,Automatic (S6),Small Sport Utility Vehicle 2WD,5,4,2,19.067,26.5446,21.8349,14.964294,401,1750,-750
Hyundai,Santa Fe Sport Ultimate FWD,2015,Front-Wheel Drive,Automatic (S6),Small Sport Utility Vehicle 2WD,5,4,2,19.2904,26.2687,21.9095,14.964294,408,1750,-750
Hyundai,Santa Fe Ultimate AWD,2015,All-Wheel Drive,Automatic (S6),Small Sport Utility Vehicle 4WD,4,6,3.3,16.8899,21.702,18.762,17.337486,476,2000,-2000
Hyundai,Santa Fe Ultimate FWD,2015,Front-Wheel Drive,Automatic (S6),Small Sport Utility Vehicle 2WD,5,6,3.3,17.3431,23.0848,19.5288,16.4805,457,1900,-1500
Hyundai,Sonata,2015,Front-Wheel Drive,Automatic (S6),Large Cars,7,4,2.4,24.5606,36.5919,28.8256,11.360558,308,1300,1500
Hyundai,Sonata,2015,Front-Wheel Drive,Automatic (S6),Large Cars,6,4,2,22.5269,31.6768,25.8925,12.657024,344,1450,750
Hyundai,Sonata,2015,Front-Wheel Drive,Auto(AM7),Large Cars,8,4,1.6,27.9488,37.6036,31.5998,10.283832,282,1200,2000
Hyundai,Sonata Hybrid,2015,Front-Wheel Drive,Auto(AM6),Midsize Cars,9,4,2.4,35.9031,39.7338,37.5313,8.657756,237,1000,3000
Hyundai,Sonata Hybrid Limited,2015,Front-Wheel Drive,Auto(AM6),Midsize Cars,9,4,2.4,35.7048,39.601,37.3588,8.89947,239,1050,2750
Hyundai,Sonata Limited,2015,Front-Wheel Drive,Automatic (S6),Large Cars,6,4,2,21.2117,30.7245,24.6455,13.1844,362,1550,250
Hyundai,Sonata Sport Limited,2015,Front-Wheel Drive,Automatic (S6),Large Cars,7,4,2.4,23.7755,34.5991,27.6708,11.75609,323,1350,1250
Hyundai,Tucson 2WD,2015,Front-Wheel Drive,Automatic 6-spd,Small Sport Utility Vehicle 2WD,6,4,2.4,20.6427,28.3062,23.5065,13.73375,373,1600,0
Hyundai,Tucson 2WD,2015,Front-Wheel Drive,Automatic 6-spd,Small Sport Utility Vehicle 2WD,6,4,2,22.9626,28.6751,25.2238,13.1844,348,1550,250
Hyundai,Tucson AWD,2015,All-Wheel Drive,Automatic 6-spd,Small Sport Utility Vehicle 4WD,5,4,2.4,19.8279,25.2701,21.9557,14.964294,401,1750,-750
Hyundai,Tucson AWD,2015,All-Wheel Drive,Automatic 6-spd,Small Sport Utility Vehicle 4WD,5,4,2,20.697,25.3015,22.5431,14.327048,393,1650,-250
Hyundai,Veloster,2015,Front-Wheel Drive,Auto(AM6),Compact Cars,7,4,1.6,27.3037,35.5534,30.4871,10.987,288,1300,1500
Hyundai,Veloster,2015,Front-Wheel Drive,Manual 6-spd,Compact Cars,7,4,1.6,26.1314,35.0261,29.5028,10.987,297,1300,1500
Hyundai,Veloster,2015,Front-Wheel Drive,Automatic (S6),Compact Cars,7,4,1.6,23.7579,31.133,26.5927,12.19557,330,1400,1000
Hyundai,Veloster,2015,Front-Wheel Drive,Manual 6-spd,Compact Cars,7,4,1.6,24.1899,33.3709,27.6078,11.75609,317,1350,1250
Infiniti,Q40,2015,Rear-Wheel Drive,Automatic (S7),Midsize Cars,5,6,3.7,18.7513,26.8544,21.6975,14.964294,410,2000,-2000
Infiniti,Q40 AWD,2015,All-Wheel Drive,Automatic (S7),Midsize Cars,5,6,3.7,17.6894,25.1747,20.4219,16.4805,436,2200,-3000
Infiniti,Q50,2015,Rear-Wheel Drive,Automatic (S7),Midsize Cars,5,6,3.7,19.6314,29.2347,23.0367,14.327048,386,1900,-1500
Infiniti,Q50 AWD,2015,All-Wheel Drive,Automatic (S7),Midsize Cars,5,6,3.7,18.6803,27.1801,21.7396,14.964294,408,2000,-2000
Infiniti,Q50 Hybrid,2015,Rear-Wheel Drive,Automatic (S7),Compact Cars,8,6,3.5,28.9917,36,31,10.613442,286,1450,750
Infiniti,Q50 Hybrid AWD,2015,All-Wheel Drive,Automatic (S7),Compact Cars,7,6,3.5,27.9099,35.3257,30,10.987,296,1500,500
Infiniti,Q50a,2015,Rear-Wheel Drive,Automatic (S7),Midsize Cars,5,6,3.7,19.809,29.7012,23.3013,14.327048,382,1900,-1500
Infiniti,Q50a AWD,2015,All-Wheel Drive,Automatic (S7),Midsize Cars,5,6,3.7,18.694,27.3018,21.7848,14.964294,409,2000,-2000
Infiniti,Q50S Hybrid,2015,Rear-Wheel Drive,Automatic (S7),Compact Cars,7,6,3.5,28.1584,33.8766,30.4731,10.987,292,1500,500
Infiniti,Q50S Hybrid AWD,2015,All-Wheel Drive,Automatic (S7),Compact Cars,7,6,3.5,26.8586,30.9963,28,11.75609,317,1600,0
Infiniti,Q60,2015,Rear-Wheel Drive,Manual 6-spd,Subcompact Cars,5,6,3.7,17.3431,25.3015,20.2027,16.4805,440,2200,-3000
Infiniti,Q60,2015,Rear-Wheel Drive,Automatic (S7),Subcompact Cars,5,6,3.7,18.7513,26.8544,21.6975,14.964294,410,2000,-2000
Infiniti,Q60 AWD,2015,All-Wheel Drive,Automatic (S7),Subcompact Cars,5,6,3.7,17.6894,25.1747,20.4219,16.4805,436,2200,-3000
Infiniti,Q60 Convertible,2015,Rear-Wheel Drive,Automatic (S7),Subcompact Cars,5,6,3.7,17.5204,25.549,20.406,16.4805,436,2200,-3000
Infiniti,Q60 Convertible,2015,Rear-Wheel Drive,Manual 6-spd,Subcompact Cars,4,6,3.7,16.4354,24.0541,19.1673,17.337486,464,2350,-3750
Infiniti,Q70,2015,Rear-Wheel Drive,Automatic (S7),Midsize Cars,5,6,3.7,17.933,25.8528,20.8004,15.689436,428,2100,-2500
Infiniti,Q70,2015,Rear-Wheel Drive,Automatic (S7),Midsize Cars,4,8,5.6,16.3595,24.3659,19.1983,17.337486,463,2350,-3750
Infiniti,Q70 AWD,2015,All-Wheel Drive,Automatic (S7),Midsize Cars,5,6,3.7,17.6917,24,20.2333,16.4805,443,2200,-3000
Infiniti,Q70 AWD,2015,All-Wheel Drive,Automatic (S7),Midsize Cars,4,8,5.6,15.642,22.9049,18.2454,18.304342,487,2450,-4250
Infiniti,Q70 Hybrid,2015,Rear-Wheel Drive,Automatic (S7),Midsize Cars,8,6,3.5,29.3057,33.9113,31.2133,10.613442,285,1450,750
Infiniti,QX50,2015,Rear-Wheel Drive,Automatic (S7),Small Station Wagons,5,6,3.7,17,24.9555,20.3238,16.4805,449,2200,-3000
Infiniti,QX50 AWD,2015,All-Wheel Drive,Automatic (S7),Small Station Wagons,5,6,3.7,17.2653,24.3963,19.8802,16.4805,447,2200,-3000
Infiniti,QX60 AWD,2015,All-Wheel Drive,Auto(AV-S7),Small Sport Utility Vehicle 4WD,5,6,3.5,19,26,22,14.964294,404,2000,-2000
Infiniti,QX60 FWD,2015,Front-Wheel Drive,Auto(AV-S7),Small Sport Utility Vehicle 2WD,5,6,3.5,20.623,27,23.3174,14.327048,385,1900,-1500
Infiniti,QX60 Hybrid AWD,2015,All-Wheel Drive,Auto(AV-S7),Standard Sport Utility Vehicle 4WD,6,4,2.5,25,27.9116,26,12.657024,342,1450,750
Infiniti,QX60 Hybrid FWD,2015,Front-Wheel Drive,Auto(AV-S7),Standard Sport Utility Vehicle 2WD,6,4,2.5,26,28,26,12.657024,342,1450,750
Infiniti,QX70 AWD,2015,All-Wheel Drive,Automatic (S7),Small Sport Utility Vehicle 4WD,4,6,3.7,16.1487,21.884,18.3078,18.304342,486,2450,-4250
Infiniti,QX70 RWD,2015,Rear-Wheel Drive,Automatic (S7),Small Sport Utility Vehicle 2WD,4,6,3.7,16.9656,23.7762,19.4761,17.337486,457,2350,-3750
Infiniti,QX80 2WD,2015,Rear-Wheel Drive,Automatic (S7),Standard Sport Utility Vehicle 2WD,3,8,5.6,13.9868,20.3414,16.2747,20.589638,547,2750,-5750
Infiniti,QX80 4WD,2015,4-Wheel Drive,Automatic (S7),Standard Sport Utility Vehicle 4WD,3,8,5.6,13.9096,19.67,16.0209,20.589638,556,2750,-5750
Jaguar,F-Type Convertible,2015,Rear-Wheel Drive,Automatic (S8),Two Seaters,5,6,3,19.8843,27.9206,22.843,14.327048,389,1900,-1500
Jaguar,F-Type Coupe,2015,Rear-Wheel Drive,Automatic (S8),Two Seaters,5,6,3,19.8843,27.9206,22.843,14.327048,389,1900,-1500
Jaguar,F-Type R Coupe,2015,Rear-Wheel Drive,Automatic (S8),Two Seaters,4,8,5,15.6746,23.1504,18.3396,18.304342,487,2450,-4250
Jaguar,F-Type S Convertible,2015,Rear-Wheel Drive,Automatic (S8),Two Seaters,5,6,3,19.2904,27.1644,22.1841,14.964294,403,2000,-2000
Jaguar,F-Type S Coupe,2015,Rear-Wheel Drive,Automatic (S8),Two Seaters,5,6,3,19.2904,27.1644,22.1841,14.964294,403,2000,-2000
Jaguar,F-Type V8 S Convertible,2015,Rear-Wheel Drive,Automatic (S8),Two Seaters,4,8,5,15.6746,23.1504,18.3396,18.304342,487,2450,-4250
Jaguar,XF,2015,Rear-Wheel Drive,Automatic (S8),Midsize Cars,5,4,2,18.9532,29.9574,22.7545,14.327048,387,1900,-1500
Jaguar,XF,2015,Rear-Wheel Drive,Automatic (S8),Midsize Cars,5,6,3,18.1702,27.7145,21.5024,14.964294,413,2000,-2000
Jaguar,XF,2015,Rear-Wheel Drive,Automatic (S8),Midsize Cars,4,8,5,14.9865,22.9415,17.7573,18.304342,500,2450,-4250
Jaguar,XF AWD,2015,All-Wheel Drive,Automatic (S8),Midsize Cars,5,6,3,16.8899,26.8891,20.2843,16.4805,437,2200,-3000
Jaguar,XF FFV,2015,Rear-Wheel Drive,Automatic (S8),Midsize Cars,4,8,5,14.9865,22.9415,17.7573,18.304342,500,2450,-4250
Jaguar,XJ,2015,Rear-Wheel Drive,Automatic (S8),Large Cars,4,8,5,14.8331,23.0111,17.657,18.304342,504,2450,-4250
Jaguar,XJ AWD,2015,All-Wheel Drive,Automatic (S8),Large Cars,4,6,3,16.0555,24.4704,18.9949,17.337486,468,2350,-3750
Jaguar,XJ FFV,2015,Rear-Wheel Drive,Automatic (S8),Large Cars,5,6,3,17.9451,27.0956,21.1609,15.689436,421,2100,-2500
Jaguar,XJ FFV,2015,Rear-Wheel Drive,Automatic (S8),Large Cars,4,8,5,14.8331,23.0111,17.657,18.304342,504,2450,-4250
Jaguar,XJL,2015,Rear-Wheel Drive,Automatic (S8),Large Cars,4,8,5,14.8331,23.0111,17.657,18.304342,504,2450,-4250
Jaguar,XJL AWD,2015,All-Wheel Drive,Automatic (S8),Large Cars,4,6,3,15.9794,24.401,18.9175,17.337486,471,2350,-3750
Jaguar,XJL FFV,2015,Rear-Wheel Drive,Automatic (S8),Large Cars,5,6,3,16.5871,27.0956,20.0939,16.4805,442,2200,-3000
Jaguar,XJL FFV,2015,Rear-Wheel Drive,Automatic (S8),Large Cars,4,8,5,14.8331,23.0111,17.657,18.304342,504,2450,-4250
Jaguar,XK,2015,Rear-Wheel Drive,Automatic (S6),Minicompact Cars,4,8,5,15.8721,23.6373,18.5914,17.337486,474,2350,-3750
Jaguar,XK,2015,Rear-Wheel Drive,Automatic (S6),Minicompact Cars,4,8,5,15.1397,21.6856,17.5194,18.304342,508,2450,-4250
Jaguar,XK Convertible,2015,Rear-Wheel Drive,Automatic (S6),Minicompact Cars,4,8,5,15.5983,22.2443,18.0212,18.304342,490,2450,-4250
Jaguar,XK Convertible,2015,Rear-Wheel Drive,Automatic (S6),Minicompact Cars,4,8,5,14.8331,21.6856,17.292,19.381068,515,2600,-5000
Jeep,Cherokee 4WD,2015,All-Wheel Drive,Automatic 9-spd,Small Sport Utility Vehicle 4WD,6,4,2.4,20.8431,28.2635,23.6355,13.73375,376,1600,0
Jeep,Cherokee 4WD,2015,All-Wheel Drive,Automatic 9-spd,Small Sport Utility Vehicle 4WD,6,4,2.4,20.8431,28.2635,23.6355,13.73375,376,1600,0
Jeep,Cherokee 4WD,2015,All-Wheel Drive,Automatic 9-spd,Small Sport Utility Vehicle 4WD,5,6,3.2,20.2543,27.6797,23.035,14.327048,385,1650,-250
Jeep,Cherokee 4WD Active Drive II,2015,4-Wheel Drive,Automatic 9-spd,Small Sport Utility Vehicle 4WD,5,4,2.4,20.697,27.233,23.2029,14.327048,383,1650,-250
Jeep,Cherokee 4WD Active Drive II,2015,4-Wheel Drive,Automatic 9-spd,Small Sport Utility Vehicle 4WD,5,6,3.2,18.7116,26.348,21.518,14.964294,414,1750,-750
Jeep,Cherokee FWD,2015,Front-Wheel Drive,Automatic 9-spd,Small Sport Utility Vehicle 2WD,6,4,2.4,21.505,30.5883,24.8219,13.1844,359,1550,250
Jeep,Cherokee FWD,2015,Front-Wheel Drive,Automatic 9-spd,Small Sport Utility Vehicle 2WD,6,4,2.4,21.505,30.5883,24.8219,13.1844,359,1550,250
Jeep,Cherokee FWD,2015,Front-Wheel Drive,Automatic 9-spd,Small Sport Utility Vehicle 2WD,6,6,3.2,20.6601,28.9483,23.7156,13.73375,375,1600,0
Jeep,Cherokee Trailhawk 4WD,2015,4-Wheel Drive,Automatic 9-spd,Small Sport Utility Vehicle 4WD,5,4,2.4,19.4391,25.1281,21.6442,14.964294,410,1750,-750
Jeep,Cherokee Trailhawk 4WD,2015,4-Wheel Drive,Automatic 9-spd,Small Sport Utility Vehicle 4WD,5,6,3.2,19.216,26.1305,21.8135,14.964294,407,1750,-750
Jeep,Compass 4WD,2015,4-Wheel Drive,Automatic (variable gear ratios),Small Sport Utility Vehicle 4WD,5,4,2.4,20.0324,22.9415,21.2447,15.689436,416,1800,-1000
Jeep,Compass 4WD,2015,4-Wheel Drive,Automatic 6-spd,Small Sport Utility Vehicle 4WD,5,4,2.4,20.6233,26.8891,23.0392,14.327048,385,1650,-250
Jeep,Compass 4WD,2015,4-Wheel Drive,Manual 5-spd,Small Sport Utility Vehicle 4WD,6,4,2.4,22.1628,27.2332,24.1895,13.73375,367,1600,0
Jeep,Compass FWD,2015,Front-Wheel Drive,Automatic (variable gear ratios),Small Sport Utility Vehicle 2WD,6,4,2,21.9439,26.6824,23.8499,13.73375,373,1600,0
Jeep,Compass FWD,2015,Front-Wheel Drive,Automatic 6-spd,Small Sport Utility Vehicle 2WD,5,4,2.4,20.9178,27.5083,23.4455,14.327048,379,1650,-250
Jeep,Compass FWD,2015,Front-Wheel Drive,Manual 5-spd,Small Sport Utility Vehicle 2WD,6,4,2,22.8165,30.1238,25.6123,12.657024,344,1450,750
Jeep,Compass FWD,2015,Front-Wheel Drive,Manual 5-spd,Small Sport Utility Vehicle 2WD,6,4,2.4,23.0351,28.538,25.2238,13.1844,352,1550,250
Jeep,Grand Cherokee 2WD,2015,Rear-Wheel Drive,Automatic 8-spd,Standard Sport Utility Vehicle 2WD,5,6,3.6,17.4185,24.7476,20.0968,16.4805,443,1900,-1500
Jeep,Grand Cherokee 2WD,2015,Rear-Wheel Drive,Automatic 8-spd,Standard Sport Utility Vehicle 2WD,6,6,3,22.0528,30.2473,25.1146,15.2874,405,2100,-2500
Jeep,Grand Cherokee 2WD,2015,Rear-Wheel Drive,Automatic 8-spd,Standard Sport Utility Vehicle 2WD,4,8,5.7,14.141,22.0349,16.8588,19.381068,527,2450,-4250
Jeep,Grand Cherokee 4WD,2015,4-Wheel Drive,Automatic 8-spd,Standard Sport Utility Vehicle 4WD,4,6,3.6,16.8899,23.9152,19.4627,17.337486,458,2000,-2000
Jeep,Grand Cherokee 4WD,2015,4-Wheel Drive,Automatic 8-spd,Standard Sport Utility Vehicle 4WD,6,6,3,21.0275,28.0579,23.6998,15.924375,429,2200,-3000
